oracle_MNLL,oracle_ClassErr,oracle_var,oracle_bias,oracle_fpBeta,oracle_fnBeta,oracle_fpPhi,oracle_fnPhi,oracle_time,enetLTS_MNLL,enetLTS_ClassErr,enetLTS_var,enetLTS_bias,enetLTS_fpBeta,enetLTS_fnBeta,enetLTS_fpPhi,enetLTS_fnPhi,enetLTS_time,MIProb_MNLL,MIProb_ClassErr,MIProb_var,MIProb_bias,MIProb_fpBeta,MIProb_fnBeta,MIProb_fpPhi,MIProb_fnPhi,MIProb_time,MIP_MNLL,MIP_ClassErr,MIP_var,MIP_bias,MIP_fpBeta,MIP_fnBeta,MIP_fpPhi,MIP_fnPhi,MIP_time,Lasso_MNLL,Lasso_ClassErr,Lasso_var,Lasso_bias,Lasso_fpBeta,Lasso_fnBeta,Lasso_fpPhi,Lasso_fnPhi,Lasso_time
0.21388548940585156,0.05,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.3141059875488281,0.49205784932197133,0.25,0.028539130088904803,1.108801987008358,0.29411764705882354,0.0,0.010526315789473684,0.0,9.593195915222168,0.2065109196879518,0.06,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,8372.6400308609,0.6145035224174985,0.3,0.02304970020168679,1.5186109340940233,0.0,0.75,0.0,1.0,3.154136896133423,0.614503709184745,0.3,0.004783556516403448,1.524194154146119,0.0,0.75,0.0,1.0,0.0984799861907959
0.27975495879225654,0.12,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.05639815330505371,0.46827783567139347,0.23,0.028539130088904803,1.108801987008358,0.058823529411764705,0.0,0.0,0.0,2.9459469318389893,0.28663045090115036,0.15,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,5589.090026140213,0.7916824720391727,0.39,0.02304970020168679,1.5186109340940233,0.058823529411764705,0.75,0.0,1.0,2.6625938415527344,0.6880413632595948,0.35,0.004783556516403448,1.524194154146119,0.058823529411764705,0.5,0.0,1.0,0.11151480674743652
0.1966231887454069,0.08,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.10350894927978516,0.49845809025732335,0.27,0.028539130088904803,1.108801987008358,0.11764705882352941,0.0,0.0,0.0,11.147130012512207,0.19397378854671637,0.05,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,7861.965183258057,0.5952741501465422,0.29,0.02304970020168679,1.5186109340940233,0.058823529411764705,0.75,0.0,1.0,4.855157136917114,0.5592028028612327,0.24,0.004783556516403448,1.524194154146119,0.058823529411764705,0.75,0.0,1.0,0.11187505722045898
0.4058424026659138,0.1,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.0793919563293457,0.4434437632501207,0.26,0.028539130088904803,1.108801987008358,0.17647058823529413,0.0,0.0,0.0,10.323409080505371,0.26959329996815645,0.09,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,5644.559796094894,0.6568473742454188,0.36,0.02304970020168679,1.5186109340940233,0.058823529411764705,0.75,0.0,1.0,1.639183759689331,0.6319366830856408,0.31,0.004783556516403448,1.524194154146119,0.17647058823529413,0.75,0.0,1.0,0.1018061637878418
0.2876949638751778,0.13,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.07215499877929688,0.6562106909067909,0.35,0.028539130088904803,1.108801987008358,0.11764705882352941,0.0,0.021052631578947368,0.0,5.966645002365112,0.2837610956850903,0.13,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,5850.378576040268,0.6773062420027937,0.3,0.02304970020168679,1.5186109340940233,0.058823529411764705,0.25,0.0,1.0,3.8829448223114014,0.6304306545578181,0.28,0.004783556516403448,1.524194154146119,0.23529411764705882,0.5,0.0,1.0,0.12499117851257324
0.3184436072764728,0.11,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.07693791389465332,0.4314916746552562,0.22,0.028539130088904803,1.108801987008358,0.17647058823529413,0.0,0.0,0.0,6.531728982925415,0.26416366320355383,0.1,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,6222.5574152469635,0.7573037874908581,0.34,0.02304970020168679,1.5186109340940233,0.17647058823529413,0.5,0.0,1.0,3.7741851806640625,0.5967185854773711,0.28,0.004783556516403448,1.524194154146119,0.0,0.75,0.0,1.0,0.11263298988342285
0.1864110170625182,0.08,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.08484911918640137,0.5906600640492745,0.32,0.028539130088904803,1.108801987008358,0.11764705882352941,0.0,0.010526315789473684,0.0,9.862953186035156,0.22878786932010406,0.08,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,6018.008323192596,0.662568793369864,0.31,0.02304970020168679,1.5186109340940233,0.058823529411764705,0.75,0.0,1.0,4.484383821487427,0.6227963486023212,0.31,0.004783556516403448,1.524194154146119,0.35294117647058826,0.5,0.0,1.0,0.11609101295471191
0.1919647589508938,0.06,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.040699005126953125,0.46113360654973584,0.25,0.028539130088904803,1.108801987008358,0.17647058823529413,0.0,0.010526315789473684,0.0,5.2841620445251465,0.2651466106170861,0.08,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,5360.3260498046875,0.6331821239944333,0.29,0.02304970020168679,1.5186109340940233,0.0,0.75,0.0,1.0,1.8748369216918945,0.6331827014707814,0.29,0.004783556516403448,1.524194154146119,0.0,0.75,0.0,1.0,0.1080930233001709
0.45336114550869,0.14,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.05091500282287598,0.7384177839203406,0.49,0.028539130088904803,1.108801987008358,0.4117647058823529,0.25,0.0,1.0,2.924501895904541,0.3560391043790376,0.19,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,11597.104684352875,0.7103330098287798,0.28,0.02304970020168679,1.5186109340940233,0.0,0.5,0.0,1.0,5.414963006973267,0.616723880457332,0.28,0.004783556516403448,1.524194154146119,0.0,0.75,0.0,1.0,0.10933303833007812
0.23754507564636618,0.12,0.8470171164608984,0.28934367405944944,0.0,0.0,0.0,0.0,0.06512904167175293,0.48595593166672174,0.22,0.028539130088904803,1.108801987008358,0.23529411764705882,0.0,0.0,0.0,10.792093992233276,0.2612019320781944,0.12,0.014737268345636257,0.46423552797057444,0.0,0.0,0.0,0.0,7783.640347957611,0.622578139071788,0.3,0.02304970020168679,1.5186109340940233,0.058823529411764705,0.75,0.0,1.0,2.374833345413208,0.5843744974052743,0.24,0.004783556516403448,1.524194154146119,0.0,0.75,0.0,1.0,0.10123610496520996
