enetLTS,MIProb,MIP
3.281522035598755,2402.1997950077057,0.012395143508911133
3.281522035598755,5.259119033813477,0.19105005264282227
3.281522035598755,13.354184865951538,0.13571405410766602
3.281522035598755,20.55710196495056,0.1563129425048828
3.281522035598755,30.635695934295654,0.027352094650268555
3.281522035598755,18.044414043426514,0.030810832977294922
3.281522035598755,5.30342698097229,0.00978994369506836
3.281522035598755,0.003582000732421875,0.0031621456146240234
3.281522035598755,0.0036351680755615234,0.0037200450897216797
3.281522035598755,0.0035469532012939453,0.0037810802459716797
