enetLTS,MIProb,MIP
3.4169650077819824,2401.5468950271606,0.011132955551147461
3.4169650077819824,2081.3285398483276,0.14250898361206055
3.4169650077819824,43.216099977493286,0.02626180648803711
3.4169650077819824,16.080204963684082,0.025908946990966797
3.4169650077819824,14.75256609916687,0.027454137802124023
3.4169650077819824,8.88412594795227,0.029944896697998047
3.4169650077819824,7.152415990829468,0.011931896209716797
3.4169650077819824,0.004239082336425781,0.003400087356567383
3.4169650077819824,0.003309965133666992,0.0033648014068603516
3.4169650077819824,0.0032079219818115234,0.003712177276611328
