enetLTS,MIProb,MIP
0.35722888688981885,-0.0,0.0
0.4211549350032389,-0.0,0.0
0.3672700630997707,-0.0,0.0
0.43657880107796065,-0.0,0.0
0.8519048043203992,-0.0,0.0
1.1769599762687553,-0.0,0.0
1.611614901119371,-0.0,0.0
0.8365324066680678,-0.0,0.0
0.10993348709167851,-0.0,0.0
0.4524513165920965,-0.0,0.0
0.06174699497272407,-0.0,0.0
0.8457833896108853,-0.0,0.0
0.46575014011703575,-0.0,0.0
0.07423427955408454,-0.0,0.0
0.5156281260937997,-0.0,0.0
0.20834608116738854,-0.0,0.0
1.0985459521089338,-0.0,0.0
0.11061828763977417,-0.0,0.0
0.6467820502588153,29.662561535711465,0.0
6.614995065312712e-5,-0.0,0.0
0.1317198454340751,-0.0,0.0
0.7526921616636428,-0.0,0.0
1.2817984240431106,-0.0,0.0
2.109521579853287,-0.0,0.0
0.13880180507380216,-0.0,0.0
1.52696434143798,29.035042647789716,0.0
3.8220294534974895,-0.0,0.0
0.19847856029406374,-0.0,0.0
0.32746194867896017,-0.0,0.0
0.46991925339488416,-0.0,0.0
0.765088826474398,-0.0,0.0
0.0014353139186589203,-0.0,0.0
0.7640497195851912,-27.926947725013555,0.0
0.47863146120872213,-0.0,0.0
0.1279169667313843,-0.0,0.0
0.8251101710912779,-0.0,0.0
1.4028695280263772,26.9122268760071,0.0
0.121266027778627,-0.0,0.0
0.3985806318275167,-0.0,0.0
0.716836922519217,-0.0,0.0
0.032691803962550336,-0.0,0.0
0.22863512551037335,30.47612882438131,0.0
1.931906366681147,-0.0,0.0
4.950352232812289,31.167263307696057,0.0
0.3015591995404687,-0.0,0.0
0.6601017754357931,-0.0,0.0
0.3099005275448736,-0.0,0.0
0.29828059714312594,-0.0,0.0
0.2627258803707384,-0.0,0.0
0.08528235360820977,-0.0,0.0
0.07579076933782787,-0.0,0.0
0.27668002930493646,-0.0,0.0
0.02229518122294394,-0.0,0.0
0.21364077688835215,-0.0,0.0
0.43528472394754336,-0.0,0.0
0.5004868577278866,-0.0,0.0
0.20880445960404773,-0.0,0.0
0.4474970388621954,-0.0,0.0
0.4672733473899349,-0.0,0.0
0.07872821492256063,-0.0,0.0
3.4809019576998588,-0.0,0.0
0.1169112312859868,-0.0,0.0
0.012422006330173874,-0.0,0.0
3.3808654955729436,-0.0,0.0
0.3284632473592326,-0.0,0.0
0.7618932321716854,-0.0,0.0
0.018636954353111922,-0.0,0.0
0.02937168180390695,-0.0,0.0
0.06628341433280042,-0.0,0.0
2.360351561597707,-28.39673131806188,0.0
0.3938234653241911,-0.0,0.0
0.1997692610402122,-0.0,0.0
0.12221058801983373,-0.0,0.0
0.5114811762532775,28.186420478844617,0.0
0.7007364562413796,-0.0,0.0
0.6622335647843468,-0.0,0.0
0.1873103770970621,-0.0,0.0
4.831098429070182,30.432301705213476,0.0
0.1616871602775689,-0.0,0.0
0.5082397118430365,-0.0,0.0
0.7183314076167395,-0.0,0.0
1.4450427913473542,-0.0,0.0
0.3159938275493762,-0.0,0.0
0.05269531413466888,-0.0,0.0
0.07174734712894247,-0.0,0.0
0.07731846267331548,-0.0,0.0
0.329458996287844,-0.0,0.0
0.3654528103782162,-0.0,0.0
1.8596910152120893,31.945089977020555,0.0
10.169912319116682,-0.0,0.0
0.36651974496104484,-0.0,0.0
0.22588656837752955,-0.0,0.0
0.22547947985244066,-0.0,0.0
0.5165419458652021,-0.0,0.0
0.3346950707413482,-0.0,0.0
0.194034020360635,-0.0,0.0
0.6680762874975454,-0.0,0.0
0.8304159750380183,-0.0,0.0
0.6904120841558274,-0.0,0.0
0.0010063959165869107,-0.0,0.0
