enetLTS,MIProb,MIP
0.3318944543325622,-0.0,0.0
0.31662041776186967,-0.0,0.0
0.3602888562341927,-0.0,0.0
0.4049312667613916,-0.0,0.0
1.0185324105153937,-0.0,0.0
1.2964205779556717,-0.0,0.0
1.9463530660857793,-0.0,0.0
0.8491291230458736,-0.0,0.0
0.06548464746528276,-0.0,0.0
0.4756915006954726,-0.0,0.0
0.03854921176511139,-0.0,0.0
0.87067794061953,-0.0,0.0
0.4738279865959397,-0.0,0.0
0.029864756629561718,-0.0,0.0
0.6097591069670011,-0.0,0.0
0.12294598209057898,-0.0,0.0
0.9724193277490623,-0.0,0.0
0.05394007765767919,-0.0,0.0
0.536961472149456,31.065642586003573,0.0
5.160341540744184e-7,-0.0,0.0
0.08727727776385841,-0.0,0.0
0.5907811400620733,-0.0,0.0
1.3351519541847872,-0.0,0.0
3.109669580638059,-0.0,0.0
0.08204803321600386,-0.0,0.0
1.981311388964082,-0.0,0.0
5.080131936233824,-0.0,0.0
0.16003273711834654,-0.0,0.0
0.18878052583662064,-0.0,0.0
0.3320713428892873,29.997005856840435,0.0
0.812466325044596,-0.0,0.0
3.8355503042097894e-5,-0.0,0.0
0.6643374013115697,-30.171799189837525,0.0
0.5274288048738492,-0.0,0.0
0.07487342069071604,-0.0,0.0
0.5515257122024372,-31.364971859070845,0.0
1.6066485048372037,-0.0,0.0
0.06282155417807832,-0.0,0.0
0.4641192464545193,-0.0,0.0
0.8306838034373726,-0.0,0.0
0.00832198602404292,-0.0,0.0
0.13826059085778208,30.484442525566926,0.0
2.6689177678777978,-0.0,0.0
7.000947050136874,29.94725400558995,0.0
0.2750012861736118,-0.0,0.0
0.49638364967457177,-0.0,0.0
0.2617651065006861,-0.0,0.0
0.229254530242889,-0.0,0.0
0.2009026501903255,-0.0,0.0
0.03707620807620835,-0.0,0.0
0.026705033467452698,-0.0,0.0
0.16140426332924568,-0.0,0.0
0.0011092617721963904,-0.0,0.0
0.1901371128261895,-0.0,0.0
0.3956720798485324,-0.0,0.0
0.36856776766027677,30.15403887904067,0.0
0.15501389634279744,-0.0,0.0
0.43127644506715423,-0.0,0.0
0.4252517250882709,-0.0,0.0
0.02924278448821231,-0.0,0.0
6.209519091165237,-0.0,0.0
0.07141441857183572,-0.0,0.0
0.0029311194823102805,-0.0,0.0
4.453674715083346,-0.0,0.0
0.1835579861632164,-0.0,0.0
0.7249192924850024,-0.0,0.0
0.003067091788088902,-0.0,0.0
0.01280568122637541,-0.0,0.0
0.029221592457236243,-0.0,0.0
2.9157916437874016,-29.196105718265276,0.0
0.3758998663409925,-0.0,0.0
0.16843084295005029,-0.0,0.0
0.07909651786882839,-0.0,0.0
0.4965655599544796,-0.0,0.0
0.732720385142489,-0.0,0.0
0.5926864781026482,-0.0,0.0
0.1882510782354203,-0.0,0.0
6.163594545365199,31.61601306592214,0.0
0.08567268919713644,-0.0,0.0
0.5051488073610049,-0.0,0.0
0.7595847482046961,-0.0,0.0
2.2420831603315947,-0.0,0.0
0.18558977518264083,-0.0,0.0
0.01964605020893817,-0.0,0.0
0.020958596100399216,-0.0,0.0
0.03614913705716184,-0.0,0.0
0.32167760037589904,-0.0,0.0
0.3326852604434969,-0.0,0.0
2.0681784474785436,31.275915203359332,0.0
15.912754492346162,-0.0,0.0
0.2535383371005022,-0.0,0.0
0.14128406459737422,-0.0,0.0
0.14720840759206477,-0.0,0.0
0.4201775320081508,-0.0,0.0
0.2605153195309406,-0.0,0.0
0.14945916829439687,-0.0,0.0
0.606002430358442,-0.0,0.0
0.9615911185351584,-0.0,0.0
0.6228948731397705,-0.0,0.0
1.4654573385897152e-5,-0.0,0.0
