enetLTS,MIProb,MIP
-1.9282671382767629,0.23834843640268152,0.040323745028275536
-0.007798283535447853,0.03303040843306449,0.009322776143934224
0.0009497887101119391,-0.0,-0.0
0.003410087021187395,0.014826292165463498,0.00036955911604954946
-0.029538444565672624,0.010160915531300944,0.0
-0.02619410777771568,-0.0,-0.0038478726193315275
-0.04821916049965127,-0.0,-0.0047491862860960035
-0.010162961992450807,-0.0,-0.0
0.010735296078488945,-0.005977342759575212,-0.0
0.035016769903587416,-0.0,0.0
-0.0009635668403701414,-0.0,-0.0
-0.006346825470502829,-0.0,0.0
-0.004275484827712425,-0.0,-0.0
0.001945431319595263,-0.0,-0.0
-0.014487811136502863,-0.01554999966390273,-0.005767645753924986
-0.023893588168785482,-0.02108713265548761,-0.00787566490830623
0.010006033028013141,-0.0,0.0
-0.004036239703062106,-0.0,0.0
0.0028465702425826004,-0.0,0.0
1.8500258212559455,-0.0,0.0
-0.6250846736815188,-0.0,0.0
17.6046065572487,-0.0,0.0
1.5726509723901794,-0.0,-0.0
