enetLTS,MIProb,MIP
-1.3959376223162898,0.26366055354618645,-0.06478453614485073
-0.0037694810015012742,0.032918035620538626,0.011616028756012519
0.0,-0.0,-0.0
0.002516955889904447,0.01487247038594503,-0.0
-0.021543897175753113,0.009922646307916866,-0.0
-0.021217677657903226,-0.0,-0.0
-0.03710643735141821,-0.0,-0.0
-0.007732834760802134,-0.0,-0.0
0.008366288889802027,-0.0060007860919009575,-0.0
0.025534491902182994,-0.0,-0.0
0.0,-0.0,-0.0
-0.004964186958041351,-0.0009553958092949336,-0.0
-0.0034559384454214055,-0.0,-0.0
0.0013935223865182902,-0.0,-0.0
-0.01173487068167647,-0.01582483106745852,-0.005490353784803896
-0.02008483937417528,-0.022087092375322023,-0.008597080722971353
0.007468753155720409,-0.0,-0.0
-0.0033955723409172817,-0.0,-0.0
0.0023146914797883464,-0.0,-0.0
1.4649781735864962,-0.0,0.30125792069537355
-0.5037086920872796,-0.0,-0.07580819897588575
12.839633088402701,-0.0,1.428424292031918
1.2072513157737708,-0.0,0.2560616321183677
