enetLTS,MIProb,MIP
-1.1282329421119572,0.015872438545701688,0.08904551863928192
-0.0012194141895233068,0.02907252322638679,0.010980480786600395
0.0,-0.0,-0.0
0.0018759422426347806,-0.0,-0.0
-0.01700823672200334,-0.0,-0.0
-0.019002841348338722,-0.0,-0.0
-0.03089069085913982,-0.0,-0.0
-0.00649681244782304,-0.0,-0.0
0.007105162752020178,-0.0,-0.0
0.021110179141224147,-0.0,-0.0
0.0,-0.0,-0.0
-0.0041876707388568,-0.0,-0.0
-0.0030596894449607588,-0.0,-0.0
0.001040151936069026,-0.0,-0.0
-0.01028366874449362,-0.015043710530518976,-0.0052491616414310415
-0.018090378888487968,-0.02200442787198762,-0.008085197095945636
0.006172929258309026,-0.0,-0.0
-0.0030443009984564887,-0.0,-0.0
0.0019718479362779737,-0.0,-0.0
1.2688778193026862,0.0,0.0
-0.43613073706614625,0.0,0.0
10.402114318754744,0.0,0.0
1.0275463849341095,0.0,0.0
