enetLTS,MIProb,MIP
0.3294743626841681,-0.0,0.0
0.23973327224303778,-0.0,0.0
0.35959680461898913,-0.0,0.0
0.36332405985222416,-0.0,0.0
1.1334330425574437,-0.0,0.0
1.3549186022987485,-0.0,0.0
2.1996275338172384,-0.0,0.0
0.8442689032347264,-0.0,0.0
0.04289070745705136,-0.0,0.0
0.49176711902001424,-0.0,0.0
0.027565863685511616,-0.0,0.0
0.8908496008889814,-0.0,0.0
0.48379405132296527,-0.0,0.0
0.01476322093539314,-0.0,0.0
0.6797750666348382,-0.0,0.0
0.08052930285826024,-0.0,0.0
0.8488049119693871,-0.0,0.0
0.032454149984114083,-0.0,0.0
0.4492723690114758,28.724107010707485,0.0
1.0597211996810074e-8,-0.0,0.0
0.06480543976547937,-0.0,0.0
0.5094906288132707,-0.0,0.0
1.3531000090397776,-0.0,0.0
3.9403983700327507,-0.0,0.0
0.05381976848560469,-0.0,0.0
2.3374858239113645,29.06380310009542,0.0
6.208126437596237,-0.0,0.0
0.14060712799056074,-0.0,0.0
0.1237714134932415,28.634896537999573,0.0
0.24986997998817362,-0.0,0.0
0.8575723109092926,-0.0,0.0
1.9961661301692857e-6,-0.0,0.0
0.5963850870298719,-28.756330137016164,0.0
0.5501980242952083,-0.0,0.0
0.0460438426706968,-0.0,0.0
0.4194374843474648,-30.581419408487125,0.0
1.7804177286058165,-0.0,0.0
0.03525753527217953,-0.0,0.0
0.4945493080624296,-0.0,0.0
0.9220041311371308,-0.0,0.0
0.0029340653605208233,-0.0,0.0
0.09188047130663746,29.47990485697358,0.0
3.2428184347781404,28.178378754057196,0.0
8.520016638123646,-0.0,0.0
0.24768303294926225,-0.0,0.0
0.4069202146267471,-0.0,0.0
0.24794539409970673,-0.0,0.0
0.18758636325851752,-0.0,0.0
0.16259233116918215,-0.0,0.0
0.01870209678524733,-0.0,0.0
0.011488561345460866,-0.0,0.0
0.1117123623721859,-0.0,0.0
9.013754850961675e-5,-0.0,0.0
0.18330180075906788,-0.0,0.0
0.37247545263053583,-0.0,0.0
0.2941066234362397,28.450715626240665,0.0
0.11665384232602394,-0.0,0.0
0.422313587298637,-0.0,0.0
0.39382748707762494,-0.0,0.0
0.013020362577270347,-0.0,0.0
8.685133264117745,-0.0,0.0
0.04621413973161603,-0.0,0.0
0.0010658327014508738,-0.0,0.0
5.234361979463602,-0.0,0.0
0.11448972972136717,-0.0,0.0
0.6854987078366209,-0.0,0.0
0.0006836741470940985,-0.0,0.0
0.006818460346786351,-0.0,0.0
0.01453860034118633,-0.0,0.0
3.2971820644090233,-0.0,0.0
0.38676842834908376,-0.0,0.0
0.14244830715144952,-0.0,0.0
0.055753403681966365,-0.0,0.0
0.47965571384640726,-0.0,0.0
0.7655248619436663,-0.0,0.0
0.519671581995767,-0.0,0.0
0.18996516047194012,-0.0,0.0
7.309206193886106,28.991683508313297,0.0
0.05627913748713809,-0.0,0.0
0.5054600745286398,-0.0,0.0
0.8088845835091022,-0.0,0.0
2.8819848212540635,-0.0,0.0
0.12898960088565017,-0.0,0.0
0.009588559155833565,-0.0,0.0
0.007989212442104593,-0.0,0.0
0.020364182181158194,-0.0,0.0
0.32872507807888646,-0.0,0.0
0.32666860788281005,-0.0,0.0
2.282206418641014,29.636036302366954,0.0
20.556501493858992,-0.0,0.0
0.17910035156962678,-0.0,0.0
0.1103102496412883,-0.0,0.0
0.10319752895759837,-0.0,0.0
0.35166687156820753,-0.0,0.0
0.20099663604675955,-0.0,0.0
0.13073487178317889,-0.0,0.0
0.5697463195537792,-0.0,0.0
1.1000191728058286,-0.0,0.0
0.5580180729041909,-0.0,0.0
5.170656045550004e-7,-0.0,0.0
